8231142292|KR|Voda
9390880968|MP|BSNL
9267937141|MP|BSNL
9966790789|UPW|Airtel
6453359191|TN|Jio
9114702075|AP|Jio
8114352417|PB|Voda
7624282775|BR|BSNL
7634967199|GJ|BSNL
7005217829|DL|Airtel
6220964389|HR|Airtel
8372137178|KR|BSNL
8698488910|WB|BSNL
6271826574|MP|Voda
8910276875|KTK|Voda
6454713739|OD|BSNL
9854108616|TN|Jio
8395741681|KTK|Jio
9629046992|OD|BSNL
7537516553|WB|BSNL
8625869315|MP|BSNL
7143695875|UPE|BSNL
7033672777|BR|Airtel
6403089314|AP|Voda
7388191705|NE|Airtel
9080988690|HR|Voda
8468506591|JK|Jio
7478141989|PB|Airtel
8436538413|AP|Airtel
7103710619|NE|Voda
8377169428|UPW|Airtel
6828859013|KTK|Airtel
7287453110|JK|Airtel
6421018977|HP|BSNL
6319735736|BR|Airtel
6597040286|JK|Jio
9679178960|GJ|Voda
9736404269|KTK|Voda
9644376631|JK|Airtel
7405518496|GJ|Airtel
8851164211|NE|BSNL
8152682990|NE|Voda
8263868236|KR|BSNL
6219004752|HR|Voda
9810073695|BR|Jio
9462430439|PB|Jio
9500250798|GJ|Airtel
7482890773|NE|Airtel
7209120960|MP|Jio
6386897984|UPW|BSNL
9989616437|DL|BSNL
9513501033|KTK|Voda
6697237581|UPW|Voda
7548064490|OD|BSNL
6091566619|NE|Voda
7289175424|KTK|Airtel
8263508066|HP|Airtel
6680738624|RJ|Voda
8966711283|KR|BSNL
7141408880|PB|Airtel
7112187318|RJ|Jio
7632537354|KR|Airtel
8825336135|HR|Airtel
6665573139|PB|Airtel
8220950119|KR|Jio
6136765150|UPE|BSNL
6269021352|TN|Airtel
7857006876|DL|BSNL
8500889180|PB|Voda
8533063130|DL|Jio
7717958185|DL|Voda
7655447692|BR|BSNL
9838674185|JK|Airtel
7701153971|AP|BSNL
7936555349|HP|Jio
7958151322|BR|Voda
9741425247|WB|BSNL
9715656713|HP|BSNL
7100169731|NE|Airtel
6168531330|MP|Voda
8372214113|DL|Airtel
9641374248|OD|BSNL
7294835098|BR|Airtel
9893214216|UPE|Jio
6557589150|HR|BSNL
9072747243|JK|Airtel
9689378302|JK|BSNL
7241598310|RJ|Airtel
6565676040|TN|Voda
6233621384|WB|Jio
6780643663|PB|Voda
6454255136|MP|Airtel
7022245410|TN|Jio
7618807309|NE|Airtel
8917886952|MP|BSNL
6910006210|JK|Jio
6576557383|PB|BSNL
8766838400|OD|BSNL
8842365265|BR|Voda
8643319462|NE|Jio
7506429563|UPW|Airtel
9277302755|BR|Airtel
6766195697|PB|Voda
7425814957|RJ|Airtel
7082912121|HR|Jio
8663577615|UPE|Voda
9622979275|TN|Voda
7891811137|BR|BSNL
9467136851|DL|Jio
6661790527|JK|Voda
9686454676|AP|BSNL
7823031260|HP|Voda
6995318265|UPW|Jio
9951579788|MP|BSNL
8641573919|RJ|Voda
7774194401|NE|Airtel
6641733705|JK|Voda
6698234238|TN|Voda
7045403024|WB|BSNL
7593418290|AP|BSNL
8656057142|MP|BSNL
9817476631|AP|Jio
8278836999|WB|Voda
7028537842|WB|Airtel
7053526560|UPW|Airtel
7166766893|JK|Jio
6374184722|BR|Airtel
8052986972|BR|Voda
8930601772|GJ|BSNL
6890697417|PB|BSNL
6880336061|OD|Jio
8298244662|DL|Jio
8377220592|RJ|Voda
9002719073|MP|Airtel
7901823616|HP|Voda
9411271779|NE|Airtel
8606151020|OD|Jio
9292650930|KR|BSNL
8548426264|KTK|BSNL
6342304023|OD|Jio
7333743571|UPE|Airtel
8728602921|HR|BSNL
9769606628|HR|BSNL
8802714065|HR|Jio
8509228740|JK|Jio
6942054041|HP|BSNL
7242252511|HR|Voda
8700521855|UPW|Jio
6429280351|MP|Jio
6901504008|JK|Voda
8880034676|UPE|Jio
9808128072|OD|Jio
9994361354|JK|Voda
8934761672|OD|Voda
8988712757|OD|Jio
8942772708|UPW|BSNL
7529288062|HP|Voda
9355240252|OD|Voda
6599104283|PB|BSNL
7103958387|UPE|Jio
6568703200|RJ|Jio
8520521947|OD|Voda
8553797171|PB|Jio
7574591433|UPW|Jio
9327913737|HR|Voda
7603459888|MP|BSNL
6103641448|DL|Jio
9627583671|KTK|BSNL
8960538346|BR|Jio
9643478650|WB|BSNL
8898468519|HR|Airtel
9439512678|GJ|BSNL
6474544893|JK|Voda
7513277596|GJ|Jio
7333158826|RJ|Airtel
6290553718|HR|BSNL
7560497977|DL|Voda
8925148573|HR|Jio
8629851423|OD|Jio
7495893239|KTK|Voda
8611076994|PB|Voda
9352430553|MP|Voda
6689745432|HR|BSNL
8680380425|GJ|Voda
8842997811|GJ|BSNL
9727510024|DL|Voda
8891516188|MP|Airtel
9765477623|NE|BSNL
8184879696|DL|Jio
8431976340|DL|BSNL
8095198505|HP|BSNL
7619630083|MP|Jio
9317498754|KTK|Jio
9687567412|BR|Jio
8847875625|UPE|Jio
9504473785|GJ|Jio
9461919738|NE|Jio
7214595948|NE|BSNL
7182493015|HP|Airtel
7814172845|RJ|Jio
9278657245|KTK|Voda
9688737581|KR|Jio
7194780287|JK|Airtel
9869935483|UPE|Jio
8707406734|GJ|BSNL
7974543936|MP|BSNL
8210558805|OD|BSNL
8901594783|JK|BSNL
9766139358|TN|BSNL
9871743990|JK|BSNL
7600543753|MP|BSNL
6305348242|PB|BSNL
7995587795|UPE|BSNL
8355212524|JK|BSNL
8715850415|OD|Airtel
8299828449|AP|BSNL
9053728257|WB|Voda
7249326437|HP|Jio
8288155671|DL|Airtel
9602076898|UPW|BSNL
9472667879|TN|Voda
7682184212|UPE|Voda
6649597274|WB|Airtel
6675015214|RJ|Airtel
9875587982|KTK|Jio
7375638974|KR|Airtel
9709402615|KTK|Jio
9238936145|WB|Airtel
6591920160|PB|Jio
7489554166|HP|BSNL
8214648429|NE|Voda
9614185582|HR|Airtel
6250797780|DL|Voda
6490118281|TN|Jio
8272253396|KR|BSNL
7840181620|BR|Jio
7651640337|WB|Voda
8887069593|NE|Airtel
7610004171|UPW|Jio
6702063383|TN|Airtel
9117064983|AP|Voda
7240986893|GJ|Voda
7284016720|WB|Airtel
6394867426|MP|Airtel
7841598334|KTK|Voda
8577473195|KR|Jio
8255504697|OD|BSNL
8993528979|GJ|Airtel
9468224821|AP|Voda
8384756642|KR|BSNL
7355438936|PB|Jio
7917219985|HP|BSNL
9887495396|UPE|Jio
7778963155|KTK|Jio
9765477543|HR|Airtel
6551115448|DL|Airtel
6772009724|UPE|Jio
8354700317|KR|Airtel
6282953455|DL|Jio
7819212905|UPE|Airtel
9284289778|WB|Jio
8717733059|PB|Voda
7085967354|PB|BSNL
7680652584|MP|Voda
8816395876|NE|Airtel
6250984388|UPE|BSNL
7296043799|BR|Voda
8724690568|JK|Airtel
7564835375|RJ|BSNL
8740625647|BR|Voda
7792346944|OD|BSNL
7013038098|MP|Jio
9011740680|TN|Jio
6632676600|TN|Voda
7519500720|TN|BSNL
8117503837|UPW|BSNL
7389780279|UPW|Airtel
9489785248|HR|Jio
9200243617|KR|Voda
6442260943|KTK|BSNL
9623244905|AP|Jio
9267070080|HP|Jio
6304839013|OD|BSNL
9170566526|AP|BSNL
6369249349|HP|BSNL
8793255621|TN|Airtel
9477401429|DL|Voda
6491916103|BR|Jio
6111570104|HR|BSNL
6466608953|UPE|Voda
8642817826|BR|BSNL
8262590595|TN|Voda
7367017418|HR|Airtel
7908726177|HR|Jio
9237769054|TN|Voda
9813126079|UPE|Jio
7121767735|NE|Voda
6561980882|AP|Airtel
7862979237|WB|Voda
8756578036|GJ|Voda
6018292790|KTK|Jio
7686897846|UPE|Airtel
7255535002|UPW|BSNL
6986727121|JK|BSNL
9323654705|WB|BSNL
9448724442|UPW|Voda
7011340389|OD|BSNL
9807506776|NE|Voda
8372574659|AP|Jio
6813548012|AP|BSNL
9758355353|UPW|Jio
7764636338|UPW|Voda
6999852923|AP|BSNL
6716682859|UPW|Jio
8952063953|UPE|BSNL
7949073786|PB|Jio
7692019647|HR|Jio
6879339074|DL|Jio
7864546251|UPW|BSNL
6710979452|KTK|Voda
6502124250|MP|BSNL
8071246394|OD|Jio
6176630143|HR|BSNL
7457260829|DL|BSNL
6090127755|MP|Airtel
7102341074|PB|Voda
8838864635|JK|Airtel
9082424374|AP|Voda
7491261986|JK|Airtel
8117528962|RJ|BSNL
9436957895|MP|Voda
9580022901|AP|Voda
8856870960|NE|Airtel
6943066355|HR|BSNL
7901852408|HP|Airtel
6289684452|UPE|Voda
9894397865|UPE|Jio
6498220717|MP|BSNL
9920765734|MP|BSNL
9439949109|KR|Voda
7660408152|RJ|Jio
7726726480|UPW|BSNL
8047741355|WB|Voda
7647917828|NE|Voda
8881021909|GJ|Jio
7652619562|MP|BSNL
6129522598|UPE|Voda
7808591420|BR|Voda
9308119904|MP|Jio
8718617693|PB|Voda
6211197956|UPW|Airtel
8347056003|UPE|Jio
9202394988|TN|Jio
7361468801|MP|Jio
8464934897|OD|Airtel
7486954820|PB|Airtel
7784444046|GJ|BSNL
7396128907|KR|BSNL
6713911932|AP|BSNL
6226923183|TN|Airtel
9446482143|BR|Voda
6280798119|HP|Jio
8457808836|OD|BSNL
6766520545|TN|Airtel
7107904393|NE|Jio
8545974583|KTK|Jio
7723798425|WB|Jio
7578982629|JK|BSNL
9474746963|HR|Jio
9145409349|NE|BSNL
7052876068|KR|Airtel
7131739728|WB|Jio
6212789890|GJ|Airtel
8090372844|JK|Jio
9603896363|HP|Airtel
7604328795|JK|Jio
9177028869|TN|Voda
6632347876|AP|Voda
7201642628|TN|Voda
7580568689|TN|Jio
8727763459|AP|BSNL
8961857670|RJ|Voda
9489504582|UPW|Airtel
6375844675|KTK|Jio
6335432999|UPW|BSNL
7092780892|RJ|Jio
6613193647|TN|Jio
8813955493|HP|Airtel
8328238668|GJ|Voda
9349688046|AP|BSNL
9513683714|WB|BSNL
6046311898|OD|BSNL
9491595513|TN|Airtel
8936564012|BR|BSNL
8405327475|JK|BSNL
7300006539|KR|Jio
9817979351|RJ|BSNL
6213976474|WB|Jio
8448542215|TN|BSNL
6432421132|AP|Airtel
6839420535|NE|Airtel
6052568959|KTK|BSNL
9487188597|UPW|Airtel
9849600591|UPW|Airtel
6542269769|GJ|Jio
9177015860|OD|Jio
8745805710|PB|Jio
8645400101|TN|Airtel
7118414826|HP|Airtel
9923527350|DL|Voda
9632263727|BR|Airtel
8030341211|MP|Jio
7774172402|UPE|Jio
6988789680|DL|Airtel
6349296155|UPW|Voda
9163719821|JK|BSNL
8323622726|DL|BSNL
8248149137|NE|Airtel
9665706128|UPW|Jio
8239453083|KTK|Airtel
6128974718|DL|Airtel
7227323474|DL|Airtel
6975568783|HR|Jio
9758958674|TN|Jio
7342996532|UPE|BSNL
8763941529|NE|BSNL
8873598651|AP|BSNL
9920090197|HR|Voda
6132534235|NE|Jio
7614280665|MP|Voda
6119626543|KTK|Airtel
6813987896|JK|BSNL
9373278617|GJ|Jio
8429283363|UPE|Voda
7314118388|HP|Voda
8324524254|KR|Jio
7028300710|UPE|Airtel
7190069681|TN|BSNL
8645393206|DL|Voda
9166093119|MP|Airtel
7341602848|KR|BSNL
6398678112|OD|Voda
8396561404|AP|Voda
6075128477|RJ|Voda
6682970684|WB|Voda
9227647625|TN|Jio
6397882456|OD|Airtel
8170426663|AP|Airtel
7841156126|NE|Voda
7000029856|MP|Jio
8248760674|UPW|Airtel
8842438092|KR|BSNL
9221326548|DL|Airtel
9774187584|AP|Airtel
7723768185|TN|Voda
7452167563|UPW|Airtel
6572289007|JK|Airtel
8182835765|GJ|Voda
7975387319|PB|Jio
7459782230|DL|Jio
9329697803|UPW|Voda
6635267426|JK|Jio
8609346915|UPE|Airtel
9904242558|NE|Jio
7201408247|KR|BSNL
9567565571|PB|BSNL
7922588968|BR|Voda
8014317006|MP|Jio
8518482948|KTK|Airtel
7085616225|GJ|BSNL
6609889486|KR|Jio
7774383012|UPE|Voda
9679638513|KR|Airtel
8035813667|DL|BSNL
8540289575|NE|Voda
9980304377|PB|BSNL
8869721888|HP|Jio
7562275068|HR|Jio
9000589932|JK|Jio
8892323267|UPE|Voda
7535577416|NE|Voda
6853528755|WB|Voda
8702566946|KTK|Voda
8771372265|AP|Voda
6410183785|HP|Jio
9623235023|MP|Airtel
9659760228|WB|Voda
6139367052|JK|BSNL
7859698582|MP|Jio
8432222468|MP|BSNL
7484442962|AP|BSNL
6893812562|UPW|BSNL
7544336301|WB|Voda
8533492127|HR|Airtel
6667316220|TN|Jio
9150922917|MP|Voda
6839477266|UPW|Voda
8737066480|JK|Voda
8655117856|TN|Voda
7751216743|RJ|Voda
9095465845|WB|Airtel
6382402870|UPE|BSNL
8703524578|GJ|Voda
8772155713|OD|Jio
6318482278|GJ|Voda
8058696183|JK|Airtel
6858952562|HP|Airtel
7670663532|TN|BSNL
6856637942|RJ|Voda
8455144970|NE|BSNL
8704149041|OD|Voda
9581626066|NE|Voda
8842963969|AP|Jio
6047050627|MP|Voda
7233835732|UPW|BSNL
8008765853|GJ|Voda
8002494333|MP|Jio
6159887214|HR|Airtel
7447282009|JK|Voda
8159298723|WB|Jio
8935594971|TN|BSNL
7678499720|HR|Voda
8223604330|JK|Voda
6693606569|JK|BSNL
9149509555|TN|BSNL
8157138837|HP|Airtel
8397547124|KTK|BSNL
7078453620|UPW|Voda
7547437171|WB|Voda
7723822195|HR|BSNL
8942775724|PB|Jio
6491734625|UPW|BSNL
9016134026|UPE|BSNL
6663931585|HP|Airtel
8427679206|MP|Jio
8182829801|GJ|Jio
7504994883|TN|Airtel
9076081175|HP|BSNL
7468128239|JK|Voda
6827768307|UPE|Voda
9448948845|UPE|BSNL
6099625394|HR|Jio
8528327879|BR|BSNL
6215817682|TN|Airtel
8268528793|UPE|Airtel
9194470566|RJ|Voda
7296260587|BR|Airtel
8276023787|TN|Jio
9113812395|AP|Airtel
7118669327|WB|BSNL
8303275944|HP|Jio
6526056856|RJ|Airtel
9884398048|UPE|Airtel
9745577058|KTK|BSNL
9295218611|JK|Airtel
9277152041|HR|Jio
8993082375|BR|Voda
6908326049|RJ|Jio
6735570591|TN|Voda
7861757478|UPW|Voda
9721452449|BR|Voda
6327630660|MP|BSNL
8391225970|JK|Jio
8345304309|UPW|Airtel
8575466916|DL|Airtel
7859213715|OD|BSNL
9576562753|RJ|Airtel
9097110057|OD|Jio
9840863934|GJ|Airtel
7023470152|JK|Jio
8744222975|NE|Jio
9222261535|KR|Voda
7748881327|DL|BSNL
6792455011|UPW|Jio
9347773022|HP|BSNL
8323504563|HP|BSNL
8601435575|TN|BSNL
8172811434|PB|BSNL
7537701412|KTK|Airtel
9190657998|UPW|Airtel
8293404727|HP|Airtel
8934116459|KTK|Voda
7998942530|DL|Airtel
9172848035|UPW|Airtel
8634828509|HP|Jio
7502775951|DL|Airtel
8313737309|BR|Airtel
6838406821|UPE|Voda
9441416904|HR|Voda
9177381017|OD|Jio
6534795363|HR|Jio
7613223231|KTK|BSNL
9486685776|KTK|Voda
7031604912|KR|Voda
8775529490|KR|Jio
9395120528|DL|BSNL
6969213863|RJ|Voda
6725531564|UPW|Voda
7535444406|OD|BSNL
6611967346|JK|Jio
9642538747|RJ|BSNL
9799435715|BR|Airtel
7478629744|HR|Airtel
7831522404|TN|Airtel
8733815053|UPW|Airtel
7208261640|WB|Airtel
8438207273|AP|Jio
8859339786|HP|BSNL
9734690374|PB|BSNL
7670619513|KR|BSNL
8517412340|DL|Airtel
9502442880|TN|Airtel
8408584370|HR|Airtel
7253002543|RJ|Voda
6974951106|RJ|Jio
8103495320|HP|Airtel
6668165687|WB|Jio
9205798170|GJ|BSNL
7872888265|GJ|BSNL
8082566222|RJ|Airtel
9865714505|AP|Voda
8303490237|DL|BSNL
8747676542|DL|BSNL
6983294222|AP|Voda
7364273652|NE|Airtel
7112540081|GJ|Airtel
9410016874|PB|BSNL
6727063135|WB|Jio
6700980873|OD|Airtel
9047919468|BR|BSNL
7603861241|MP|BSNL
6796315352|UPE|Airtel
6354331328|HR|Voda
8326730534|KR|Voda
8570869178|AP|BSNL
8552670578|AP|BSNL
9631790824|NE|BSNL
8435817318|KTK|Jio
8778217554|JK|Airtel
7375678820|RJ|Airtel
7303423145|DL|Airtel
8031825867|UPE|Voda
9123862083|HP|Voda
9358311610|AP|Jio
9384176957|JK|Airtel
8562489044|WB|Airtel
8627300618|DL|Voda
7363794013|HR|BSNL
9695966409|RJ|Airtel
8728177287|UPE|Jio
8135263328|HP|Voda
8445234712|JK|BSNL
9698292060|HR|Airtel
9897663547|KTK|Airtel
9536419675|HP|Voda
8292129933|WB|Airtel
7706841824|JK|Airtel
6340818524|OD|Jio
8487206740|HP|Airtel
6367457912|KTK|Voda
6672496270|GJ|Jio
9600788628|MP|Jio
8867243010|OD|Voda
8002852146|WB|Voda
6328724776|GJ|Voda
9813701330|RJ|BSNL
9374532329|PB|BSNL
7013298400|DL|Voda
9143298566|GJ|Voda
6004710178|HP|Airtel
9930145527|UPW|Voda
6453618884|AP|BSNL
6905935897|NE|BSNL
7170937912|JK|BSNL
9472229765|UPE|Airtel
9416080040|RJ|Voda
9647154787|HP|Jio
6343655775|HP|BSNL
6521985700|PB|Voda
6324476915|WB|Jio
6375647634|AP|Voda
6043238405|HR|Airtel
9272676865|OD|Jio
8331609855|HR|Airtel
9538347935|WB|Airtel
8506143057|GJ|BSNL
6554344562|KTK|Airtel
8608976696|DL|Voda
6606265638|RJ|Jio
7639067830|HR|BSNL
7391323367|DL|BSNL
8196594796|UPW|Jio
8865601793|OD|Airtel
8874420107|OD|Voda
7208936434|RJ|Airtel
6136763423|KTK|Voda
6997905820|HP|Voda
8469919178|WB|Jio
6354211008|DL|Jio
9752161431|WB|Airtel
9060656071|HP|BSNL
6063987409|UPE|Airtel
9846127744|WB|Jio
9587920239|OD|Jio
7697633409|JK|Airtel
8216308936|JK|Voda
8425170363|DL|Airtel
9413662529|UPW|BSNL
6693019413|HP|Airtel
7621964765|DL|Jio
8818043895|WB|Voda
9248142230|OD|Jio
8028482105|RJ|Voda
8011084729|AP|BSNL
9746838592|TN|Voda
7401718097|NE|Voda
9283768369|JK|Airtel
8093624481|DL|Jio
8019981106|UPW|Jio
7749700596|JK|Jio
7311505367|JK|BSNL
6818342613|JK|Jio
7645680212|GJ|Jio
6049907555|JK|Jio
7547706636|TN|BSNL
7962137719|GJ|BSNL
6837843603|MP|Airtel
8628287290|JK|Jio
9564240318|RJ|BSNL
9265132604|JK|Jio
6391390799|AP|Airtel
7833266116|MP|Voda
8613635470|NE|Airtel
8981726429|DL|BSNL
6178417779|KR|Jio
8132687895|HP|Jio
7418045480|HR|Airtel
7581097751|MP|BSNL
9202335605|OD|Jio
8553626743|GJ|Voda
7102318795|RJ|Voda
6351879702|BR|BSNL
6105474554|WB|BSNL
7611176565|GJ|Voda
8721916597|PB|Airtel
9136366950|GJ|BSNL
8093767000|BR|BSNL
9336869471|UPE|Voda
9742336702|PB|BSNL
8693105055|UPE|Airtel
6645161943|KTK|Airtel
6386865394|JK|Jio
6210479211|TN|Voda
9880555681|HP|Voda
8511954132|GJ|BSNL
8262717895|WB|Airtel
7064992589|AP|Jio
6130550909|TN|Voda
8958322079|UPE|Airtel
9677359459|GJ|Voda
9922209132|TN|BSNL
6544756495|WB|Airtel
9585075510|DL|Airtel
7565698616|PB|Voda
7234187553|RJ|BSNL
9569165711|JK|Jio
7095761878|PB|BSNL
8111416253|OD|Voda
8613867773|UPW|BSNL
7722006203|UPE|Airtel
8454193027|UPW|Jio
7610856851|UPW|Airtel
7021656539|PB|Voda
6407845496|UPE|Airtel
8664778965|HR|Jio
8940056733|KR|Jio
7547359116|JK|BSNL
6127750702|HP|Jio
7235042596|UPW|BSNL
6614486655|HR|BSNL
7315184306|JK|Voda
9441160170|OD|Jio
9138114049|TN|BSNL
6204756188|MP|BSNL
8427256896|KTK|Airtel
9173084046|BR|BSNL
6420939834|HP|Voda
6270845569|AP|Airtel
8373109776|DL|Airtel
8232347383|TN|Jio
7244185498|MP|Jio
9520322226|DL|BSNL
7420544651|KTK|Airtel
6311042617|WB|Voda
8365538342|JK|BSNL
8667581873|UPW|Jio
7219242782|KTK|Jio
9290967557|KR|Voda
9964942679|NE|BSNL
6259203434|WB|Voda
6553457227|DL|Jio
6796656848|HP|Voda
8794045486|DL|Voda
6708122684|AP|Jio
9575608622|JK|Jio
7843978576|MP|BSNL
8532194211|HP|BSNL
9682486956|BR|Voda
8128657533|DL|BSNL
8631294280|OD|Jio
9309952403|KR|Voda
7666812362|UPW|Voda
8683302368|GJ|Jio
7882426468|RJ|Voda
6781847581|JK|BSNL
6114260555|UPW|Jio
9958143215|MP|Jio
6794400757|OD|BSNL
6080026595|UPW|Jio
8908667699|NE|BSNL
6966877927|KTK|Voda
7699702809|NE|BSNL
8779258859|MP|Voda
6397418065|PB|Jio
8094345676|KTK|BSNL
9403795495|RJ|Voda
7379809444|DL|Jio
9032702486|OD|Jio
7797227248|AP|BSNL
7314628571|HP|Jio
9008239542|HP|Jio
7687073422|TN|Jio
9781139469|HP|BSNL
6506946160|KTK|BSNL
8038426684|TN|BSNL
9286174880|MP|Jio
8281197235|PB|BSNL
8475604077|NE|Airtel
9068589082|UPW|Airtel
8071819091|JK|Voda
9044473141|JK|Jio
8298719987|HP|Jio
7000857587|RJ|Airtel
7858577756|MP|BSNL
7736748538|HP|Airtel
6295456025|KR|Airtel
9507984273|NE|Jio
6125281475|KTK|Airtel
9368742370|OD|BSNL
8581707483|HR|Jio
9217634593|GJ|Airtel
9114085330|UPW|BSNL
6876564028|JK|BSNL
6085432609|MP|Jio
8912751894|WB|Voda
6912409685|DL|Voda
7204841607|MP|Airtel
8561075033|WB|Jio
7039614338|RJ|BSNL
8098990367|HP|Jio
8207068264|KR|Voda
7543332489|KTK|Jio
7614843950|RJ|BSNL
9694371958|NE|Jio
6833817954|PB|Airtel
7370415650|KTK|Voda
6493338113|GJ|Airtel
7440033964|GJ|Airtel
8827526137|OD|BSNL
8442301334|DL|Jio
6169920055|UPE|Voda
6525956634|GJ|Jio
9338854176|KR|Jio
7008030615|BR|Jio
6027233669|PB|BSNL
6386561285|MP|BSNL
9585537091|OD|Airtel
8059053518|RJ|Airtel
7636628562|GJ|Airtel
6037235530|AP|Voda
9553668987|OD|Voda
6096552740|BR|Jio
7312883631|DL|BSNL
8461409834|TN|Airtel
8741700389|TN|BSNL
